ID,Message Size,Sending Rate,RTT,Latency
4933,1000,32906968,35863,11
1136,1000,40282820,7794,9
1702,1000,46320450,10903,2
2553,1000,33094126,18640,5
4022,1000,51434083,13507,2
4583,1000,55156162,17900,3
908,1000,29788480,7202,4
2229,1000,30645933,14580,2
4482,1000,55156162,17900,9
4939,1000,33201040,35984,26
2841,1000,38268795,20236,2
1096,1000,40008566,7750,5
1155,1000,41750047,7991,4
1198,1000,41804780,8141,2
2167,1000,30645933,14580,6
2500,1000,33859669,17959,3
4187,1000,51491029,13989,4
4276,1000,55156162,17900,2
2436,1000,31814401,17483,4
3173,1000,42816279,19439,4
2703,1000,34626641,19591,2
374,1000,11630525,6821,3
2749,1000,36457547,19575,5
416,1000,15249510,6498,2
3164,1000,42816279,19439,4
4708,1000,46517902,21173,4
1388,1000,43972165,9093,5
1922,1000,44915812,11361,2
2025,1000,44915812,11361,2
3565,1000,44557154,15081,2
3473,1000,43481653,15481,2
2051,1000,30645933,14580,15
2423,1000,32599952,16811,14
4860,1000,32230604,35194,7
216,1000,7611999,6620,5
4090,1000,50731090,13545,4
1656,1000,46320450,10903,6
157,1000,3615730,6682,2
1509,1000,43817311,9486,2
407,1000,15249510,6498,13
2090,1000,30645933,14580,2
2593,1000,34030682,19417,4
1966,1000,44915812,11361,2
2819,1000,36767080,20311,2
800,1000,24074667,6985,333
35,1000,1819107,8807,2
1382,1000,43972165,9093,4
2024,1000,44915812,11361,3
2258,1000,28496363,15325,2
1195,1000,41804780,8141,2
3495,1000,43481653,15481,2
243,1000,8522079,6631,2
3744,1000,48903596,13157,2
4175,1000,51491029,13989,4
5,1000,38083,8586,2
4372,1000,55156162,17900,2
1355,1000,43172880,8952,3
2124,1000,30645933,14580,2
3381,1000,39691792,16460,3
5164,1000,30358466,43088,3
316,1000,12572025,6963,169
508,1000,20211311,6504,2
935,1000,29788480,7202,3
3423,1000,39691792,16460,3
2632,1000,33708789,19503,2
2487,1000,33859669,17959,4
4324,1000,55156162,17900,2
820,1000,30184380,7070,3
534,1000,20211311,6504,2
1632,1000,45258097,10814,11
2255,1000,28496363,15325,2
4793,1000,53852529,26589,591
4407,1000,55156162,17900,2
4873,1000,32289418,35270,4
5166,1000,30358466,43088,153
606,1000,17534574,6382,2
1545,1000,44873884,9550,3
1986,1000,44915812,11361,2
5092,1000,32531706,39544,12
3493,1000,43481653,15481,2
1701,1000,46320450,10903,4
160,1000,3615730,6682,2
865,1000,32822665,7071,2
4960,1000,34024440,36083,43
639,1000,23439853,6427,2
2663,1000,33711188,19510,5
3382,1000,39691792,16460,2
947,1000,32970448,7325,2
1865,1000,44267661,11271,3
2601,1000,34030682,19417,2
1497,1000,43817311,9486,2
3748,1000,48903596,13157,4
240,1000,8522079,6631,2
4238,1000,55156162,17900,2
5018,1000,32557027,37191,2
3041,1000,39426027,19426,4
2836,1000,38268795,20236,3
2867,1000,38268795,20236,7
2667,1000,33711188,19510,2
3265,1000,42816279,19439,32
