ID,Message Size,Sending Rate,RTT,Latency
3700,1488893,16324633,10052,48167
4659,2474173,23558125,5307,63056
3662,2679735,42661153,1047,102761
2599,740640,5456896,116670,19863
5027,1455704,19989608,11644,141459
3554,865520,36981060,24840,15208
4080,2848006,67538980,2795,127543
431,2063862,24321020,126745,483732
1331,1147838,25722782,6434,227576
2574,1177607,18253880,33642,35455
616,926257,4567416,203058,13838
3701,1798782,17393442,10052,33997
4543,2941999,9524797,39287,145565
1170,1662992,7120152,7062,216781
4799,1989881,16063322,5264,45632
92,2776963,14274117,15505,158064
2896,1995565,9300370,76630,40286
3053,2990844,44635544,6092,78063
3862,793473,23277641,17681,22312
1275,1257858,23956775,6698,142265
1914,2420156,11009524,31381,140597
4334,539424,6856656,7769,71085
4605,684830,17710975,6021,37709
5034,2577736,34331707,5401,150651
3337,2241101,26250281,664,77528
2530,752187,25153872,6118,13387
4429,2379331,16983629,902,145788
488,1659646,24730138,4125,14680
4390,619749,21463264,580,110742
1186,1865547,17116421,6142,116856
903,2361655,34067433,14396,70961
4535,1505833,10897950,3499,94415
4961,1819194,21319090,37204,38606
5148,2645671,19611808,21284,135817
3194,2184209,13189509,65407,52346
4588,1012481,8965496,6021,38095
1979,2902721,16194811,1620,188505
3631,1262271,35349466,1108,66614
4946,1915169,53874273,4807,76737
1812,2106536,11700249,854,165145
2302,771854,37618849,477,76147
4497,1006967,35628924,17941,93420
3113,2803549,8975758,92869,104559
706,2324558,23691763,19264,116845
468,1568132,32926456,1164,106897
4490,2420762,36556613,897,96457
2870,783394,52320148,9103,9571
3160,2219590,53031093,5437,159899
3173,772392,9803260,58806,18314
4797,1178606,13626048,5264,19786
4379,2281696,62736798,1218,87148
2529,868165,4281933,170087,18013
4312,2589271,12001338,8912,79876
1675,953409,23075096,11599,275251
2382,1340060,31248683,11917,60227
3365,2425894,35447308,2912,76674
2994,1846868,27959164,1340,46809
763,855636,28949597,10036,59955
2353,697994,21729792,4706,8514
3304,2858973,22104091,6801,188140
2224,734126,24936172,37315,18040
3986,810604,30244719,1700,9547
1153,1633186,36029753,8105,50280
3742,1746120,79751307,5669,89786
2207,2302818,19810474,4786,64711
1067,2543263,47009306,6084,126999
4224,2204478,41446562,9356,306552
4677,2482535,10330534,11001,108202
1456,1647174,9613873,16112,19440
3545,1834393,20051085,28605,36481
807,990938,23154296,40282,21846
2068,1746850,32418261,15524,49572
3992,547625,12898198,4821,11125
4682,1540178,13756844,35724,41030
5018,589799,24900933,18086,20220
1786,1244767,19667533,13746,55296
2703,968427,13431191,70911,21042
2345,1184417,20302821,42464,39538
4449,2209643,24177469,28601,69523
1375,2887055,13294073,11378,343413
2822,901970,3941559,59179,133399
1601,2907373,10610900,17479,597574
528,1801246,33669600,7264,55291
4982,901029,30841700,3451,17775
2502,1990367,9951884,4267,46985
1522,993328,31868023,422,204679
3197,1662251,17914780,12086,46298
662,1459451,22281128,10388,61272
3954,1797518,16397709,43697,117198
3090,1542245,10556527,50713,17654
2541,603313,25439145,1541,18324
210,2474941,14345309,2618,183968
2955,1518131,56078441,6170,69283
498,2680434,11832753,2451,76005
3286,2382624,29173287,32832,52606
5036,2025428,8512478,91625,112671
2375,2788523,67445023,6542,213285
364,2929653,22026841,1477,154069
3793,2510741,7449157,87817,194799
3043,2023216,7161783,60371,133015
3861,2624457,20445666,9380,81469
2852,1557538,57930042,7486,146131
4203,1432396,58857609,8819,53653
5157,2436340,17534872,6342,141857
1732,1796312,16496493,959,145437
4525,2911298,16011532,16848,187966
464,1314893,23024736,3125,26949
2743,795632,15311047,37248,52024
3457,1167021,8638828,34110,413733
223,1952436,13356409,19385,191402
1289,2298793,15930420,46906,150195
461,1534760,10309222,3125,42654
1748,2423544,25979392,22783,135056
1296,1660715,14700713,6768,92781
555,1766109,5948680,59385,50092
2620,2911460,7091107,75421,107406
4714,1754420,43846700,1222,130298
4926,2853516,46730124,15358,152593
4198,2385116,19889517,1208,58582
2883,2001602,10844347,18515,85433
5173,735923,4291285,14107,13280
3068,2732349,17340121,6642,158851
1641,2765050,8817036,1446,173685
1386,2887403,12262436,16444,117115
986,2358298,16227683,8801,75422
1038,1591868,10045183,3306,91415
430,1665769,21594697,126745,50571
2717,1966278,11155827,56275,263140
3927,2268929,7850604,43697,83920
692,1395119,12621628,6579,41266
2532,2689741,63685863,3954,211099
4968,1594319,10312965,10922,22334
68,533432,10810102,33448,8984
1203,1658789,13872080,145091,122561
2747,2878819,15073314,37248,201635
1645,1943869,19748244,44760,66612
684,1731649,16865387,1758,135370
5076,1732117,35179459,3221,56399
5042,1605052,29737687,32132,36568
4956,525667,387627,9152,8000
2853,1826573,12812451,130254,23562
383,2912267,14479885,56520,70935
603,1219465,3826118,801,36013
2410,2379822,13460902,258048,174027
3223,1596568,21665312,22519,32312
3393,682462,5940373,115964,21616
1262,971499,6518948,42348,118806
2517,2726678,22700644,7229,71805
3581,2991848,13497247,493,489994
1037,1119610,22253077,3306,94992
4076,1211803,28487946,13072,61308
4418,2734225,11152739,7514,259298
4933,1674932,22841317,16641,33858
83,1540372,4287990,173393,124816
53,1014604,11936833,75736,13171
1972,565524,29370512,12137,11682
3853,2849525,19800653,6330,170787
4347,1287908,9006989,6350,123171
4527,1129357,16388025,16848,82738
1044,2693871,4710374,17247,418144
3430,2184492,32253821,15005,59948
5162,1100019,18071953,1237,68981
2232,934646,66109198,2196,52451
2331,1611936,21416406,34776,56263
4142,587085,23603493,6389,9670
4234,2848641,10282330,62808,80884
3207,793859,29385883,31104,15174
4745,2386251,15261264,18980,157952
2809,1750434,16967142,7057,59813
4424,1800174,41916826,9927,33130
857,2013101,14851901,36552,77856
4594,534148,22129034,6021,11533
2291,1546803,7907573,1539,178053
201,1247044,10767100,2618,33849
384,688661,39657828,16922,18310
4096,969738,31041115,703,36278
4248,1344497,5829932,40079,92311
4320,1231455,10675625,2844,85712
2139,1733961,47827279,3166,114873
650,1760999,17954612,6652,103136
251,2834338,21009597,44385,86850
4200,1701490,16409679,7452,133554
1152,1194465,25996644,6717,33121
865,2811706,10625551,4951,97606
2576,1502574,37473600,8380,54545
145,1848656,26971788,8457,73562
2873,2958850,41214972,5636,110286
3817,2861934,9651960,15312,61375
870,2472184,22413435,4951,70097
1479,2335583,29780232,12753,85120
2079,843339,6430321,6419,22287
994,695277,52509553,8873,26086
2277,2379373,38352951,12964,341608
141,2573686,21399120,34302,63144
1990,2821358,9877071,45545,75469
2543,2624793,9957678,71013,67988
4470,2755267,44689003,579,125833
4619,1188720,9735267,841,37227
2632,2656928,14599933,2721,193281
4924,806270,71914536,4890,24521
3953,980180,16580751,43697,60061
5035,1431508,56970210,4904,118987
3557,1233626,26146923,21276,30430
2024,1800798,31208563,1242,143586
3717,1981502,13257265,6383,375807
1301,628284,23466769,1064,54754
702,2143588,21592997,21774,221213
3757,1722109,31787366,705,228317
5001,817881,9822966,1369,65967
1014,1795302,24866378,19529,58191
1829,1783583,12242100,6724,99164
4890,1726391,21762374,17445,36449
1121,1926617,18191834,47817,173019
2934,2010437,8122871,63396,22736
422,2753606,7783137,126745,68294
895,1176588,42024069,3871,26304
2294,1353814,24880935,1115,216996
3989,2188415,7920535,114916,99806
3036,1025966,15040491,3073,135009
675,2126523,39746907,323,107738
1967,1791440,35791792,12853,62415
4171,2702424,59649443,954,109103
1117,2183901,6737904,4747,258697
3205,1375957,15730616,46360,29506
276,528779,20689169,43559,15640
2962,667414,39694273,4385,58249
2290,823528,3229584,6935,111168
190,1805147,4355175,7052,264668
3321,962127,32641019,11562,34050
952,1797062,35212385,8516,115824
4868,2377785,73688575,7818,112615
988,1738669,25894929,19255,54601
1948,927320,37964003,939,14022
2008,2039262,15626821,3821,150618
31,2360134,35296296,54938,19158
248,2282993,25514748,1231,85270
1777,551664,18705961,45887,16128
4264,1517612,21896515,9671,183522
1881,2416749,10992848,62691,44748
861,1977200,4659610,144033,116672
169,1472025,14185975,9175,96829
4281,2727789,26772932,8224,79086
4105,772881,19527146,27528,10602
4813,2633973,8425490,108275,51792
1418,2850157,38936211,607,208450
2546,912720,29031290,1712,30898
3733,2158778,14482696,5851,133990
3051,2840627,56690086,11172,78265
3743,2980828,15959649,52028,82801
5074,2615936,23947838,9431,119837
4741,2597292,14941468,18980,171833
3447,1478864,42109441,20026,47830
5187,2053326,45969835,4413,104365
643,1791226,19097698,76822,119599
3166,2666215,32179167,29557,141050
1485,566871,17866897,3038,6571
4024,2667904,11003398,3542,88067
255,2407677,7469178,108472,60156
2233,1201108,17462260,37242,14842
749,2246692,33560693,6084,119774
2482,996502,27060661,7835,92190
613,2508274,13834293,10254,113131
1556,2027099,46762451,5516,83619
4902,1405305,8698055,8403,216781
4958,2987224,57915720,5322,149312
4593,680855,22104872,6021,8638
3450,2531548,13097491,8609,103137
4467,2666353,37302839,3127,95248
2430,685118,21675955,26091,27623
4607,2305810,17316462,6424,132188
1378,1128086,9964015,8490,131251
1022,2876787,44421776,19787,84329
4973,2833157,11272321,56215,166630
3818,1573150,12947702,15312,78628
1693,2371516,33054184,4573,90868
2372,2130296,30910784,4093,252922
3209,1881291,47825712,9569,115591
5011,1429435,5078632,3962,240195
3016,1776962,17005981,6125,106504
4855,2592568,9402442,71032,64018
2340,1102847,10370676,52494,15949
4150,1386841,26596567,564,457217
4633,1691372,24972889,27754,32347
4408,1446933,17049984,2135,66110
1272,2517263,6500040,6698,59871
313,2973491,16770428,21889,278581
1447,1859833,39496948,2995,69489
562,1452317,12109552,59385,49928
2486,782910,13857810,15052,14124
2669,2926962,14950572,11341,133866
3628,1186459,15668991,14919,22465
3977,2410449,41442665,734,95652
4335,1091236,6440944,8247,130684
3684,1113922,22312908,3918,67987
2503,618895,18245918,4267,7801
1258,1434589,10252252,9536,82121
4727,2109523,28876420,1652,96587
3270,1027950,33655336,8163,37918
138,2966688,28878709,11038,112085
815,2081477,28956741,24339,103378
869,1552984,20188091,4951,31461
4168,2761081,17532571,6198,157918
802,1119442,30569113,2790,127148
1600,841505,11456353,80117,17424
