ID,Message Size,Sending Rate,RTT,Latency
5962,1446638,77436821,139,17158
5582,1428381,227989060,200,8453
3873,956978,82184722,170,11845
5830,2027496,149500041,598,11992
6049,811820,9251666,3040,5170
1504,1298792,76952544,214,7260
3302,645217,280297465,119956,5004
2419,573466,191241431,119956,2799
3674,1081477,199830859,226,6868
5555,1640786,103439411,430,18432
1442,1900762,131292917,131,18746
3084,521631,403878980,119956,2834
4645,1152190,294602820,100416,5724
1071,1762069,1019912911,228,1065268
3763,1502835,260090620,8330,14485
2330,1460422,317149396,119956,7181
5377,1088425,31703870,38941,7442
2733,2014850,343619568,119956,13322
2119,2175656,252438196,119956,13033
1308,2212013,171750926,363,21930
2767,1630886,268580278,119956,12813
2771,1975879,478033555,119956,17156
4942,1377135,400459521,21778,9045
6040,1769375,226535836,281,16470
939,2067675,19714734,59743,14027
4424,2114016,188996354,100416,14792
3121,1285273,464960586,119956,7726
4315,594293,403883812,107,6968
1829,1964027,437927022,119956,18623
5356,1341630,39520958,583,21704
4128,1553787,52608264,65,14470
786,1674014,289491591,525,15808
1206,2309827,46136959,2200,14614
172,910909,17514179,644,8277
1024,1821085,19218294,22606,22303
2866,572718,289291132,119956,2684
4034,1039873,42453242,22107,6814
1785,554066,557903787,119956,2960
2901,1555258,210536730,119956,9038
4170,2307052,476219355,111,25659
3312,1424858,446150594,119956,8776
4615,1510124,191460160,100416,8847
4880,2469903,156512655,115,25308
231,1527851,161641274,412,9654
1919,702505,339864398,119956,4200
2101,508980,250891258,119956,3184
2744,2315258,119547746,119956,1033359
1644,803725,158115393,222,7131
258,2023874,309356785,1032,7668
3169,599984,130310510,119956,8080
4975,812259,159733549,64,4758
6139,1233379,164104379,6102,5728
3108,914316,275741057,119956,5771
288,1568891,124314495,237,14640
638,2358765,622394796,426,22020
111,2450717,234709019,202468,14581
70,1121351,231422213,166,5160
3824,1425884,389974212,283,8941
2711,998568,312906035,119956,6470
3173,1254809,201043363,119956,8943
5768,1550945,582638590,197,18876
251,2453397,335259799,7510,14686
404,2288754,349460708,33217,22325
1397,1046323,59378013,299,9342
3653,940931,101811571,606,5918
1115,1819318,140619292,176,8811
4791,2399042,191974719,121,17872
5840,1169748,45951696,808,8167
5151,2157850,99546678,143,20236
4157,2201127,142215287,170,25042
1981,728729,186818958,119956,4587
2047,1247299,795148952,119956,6785
1691,2463509,167935935,130102,20311
4319,1820078,487186889,299,13845
3720,1030616,156563216,128,9063
5758,1683249,126618278,308,10105
755,1826154,152182264,826,9271
1140,1654821,34123930,12011,15701
