id,message_size,actual rtt,rtt,min_rtt,rttvar,cwnd,delivery_rate
3621,1900000,181616,4261,70,4474,199308,12657196
265,1060000,210542,11381,11,10865,1091938,12095980
5206,2300000,248991,5798,81,4816,1564576,12746323
1576,1390000,242848,8829,11,10970,932839,2866815
5814,2450000,1547706,39349,81,34042,6244187,2376557
1072,1260000,61294,3244,11,2939,931926,23036655
4348,2080000,158260,5311,76,5271,1289114,14659298
9920,3480000,190075,3627,71,2824,964562,19376527
6490,2620000,193643,3072,56,2316,961762,18652146
4318,2070000,110453,3992,70,3632,1096886,20991250
2845,1710000,125617,4428,70,4112,1016336,19368319
2903,1720000,94158,4126,70,3740,1028906,22664411
5191,2290000,158019,3478,81,2905,934530,22652391
4116,2020000,134729,3844,70,2952,812188,3456761
5525,2380000,129073,6221,81,6239,1116272,20371448
2664,1660000,87415,3804,11,3191,954204,20353362
7082,2770000,154425,4147,56,3697,1035484,21548275
1449,1360000,277653,7902,11,8018,1620408,11321913
717,1170000,55591,2689,11,2152,896064,25985459
5719,2420000,226339,5816,81,7018,471072,10150767
8457,3110000,228062,5633,77,5322,1251942,13519806
8569,3140000,239098,4410,77,3541,1335392,17755090
11775,3940000,310989,4439,78,4279,1212865,20466827
6482,2620000,296075,4194,56,3495,1163998,15003600
4879,2210000,115712,4320,76,5130,421068,22475238
2965,1740000,97096,4458,70,4545,1070370,17045490
6226,2550000,153364,3773,56,3956,970174,17772817
5583,2390000,272316,5347,81,4428,1071824,12870894
10990,3740000,305807,7650,101,7707,1433877,13364649
4100,2020000,300244,12232,70,11413,2135320,7040364
5587,2390000,134474,8436,81,8134,1352470,17065258
8932,3230000,323092,4895,142,5230,585836,20684613
330,1080000,70109,3702,11,3856,411334,21753144
11208,3800000,242402,3693,101,2508,1063505,19547256
5744,2430000,137454,7453,81,5956,1032510,21737319
2550,1630000,256950,9398,11,9046,741724,10838204
2052,1510000,344918,7444,11,7598,1426790,11470505
10087,3520000,193654,5989,71,6232,1038775,18231465
1195,1290000,81735,4945,11,5079,1165885,16471869
3165,1790000,94204,3243,70,3107,515312,25892012
797,1190000,76611,3178,11,2459,964456,22552750
1573,1390000,94498,5974,11,6513,1386586,11585814
1124,1280000,73727,6770,11,6794,1326218,13987357
4303,2070000,119710,3317,70,2893,643426,2294533
450,1110000,59517,4464,11,4965,853992,24347879
11750,3930000,490664,6811,78,5914,1331726,15685543
5050,2260000,167705,4021,81,4085,655730,23607265
8254,3060000,538129,6088,77,4500,1288816,7903027
3848,1960000,157066,11593,70,9431,580188,12021728
8009,3000000,181394,3939,77,3156,1142302,17943830
10211,3550000,493981,4318,129,4133,1114449,18176327
4585,2140000,141921,9972,76,8593,1911580,14518230
9758,3430000,189078,4044,71,3768,1057260,18602649
11956,3980000,354687,5877,78,6942,448037,33795414
4559,2130000,568496,11029,76,13356,889875,11009213
10280,3570000,195237,5882,129,6065,1346008,15241088
1375,1340000,69315,9079,11,10290,426686,12630914
4033,2000000,161424,3950,70,3705,1106636,20280022
9056,3260000,212712,3753,131,4082,452368,21699311
187,1040000,59797,5214,13,5720,232526,26768682
2930,1730000,106288,6276,70,5885,890000,20772531
3245,1810000,102575,5425,70,6015,596630,25310751
5517,2370000,129108,4075,81,3923,1150508,21259369
9389,3340000,219528,4592,71,3873,1300210,14626445
3075,1760000,98056,5693,70,5264,1076388,20630340
11402,3850000,360604,3843,78,3081,1095244,21199373
4876,2210000,140688,3397,76,2554,856070,15822188
4049,2010000,584787,10113,70,6931,2010562,9599454
927,1230000,60391,3231,11,2327,1057480,18283195
6217,2550000,311226,3505,56,3714,602700,29190040
8681,3170000,172037,6323,77,5448,1093054,22036592
8383,3090000,272313,3525,77,2608,1007152,20552626
10803,3700000,419793,3358,101,2887,993860,21246697
10460,3610000,538760,17858,129,27210,779589,8991493
9771,3440000,188649,4380,71,3522,1068464,21010260
7427,2850000,160061,4551,97,4159,1315526,18459633
6707,2670000,165370,3439,56,3093,1035858,20077993
10772,3690000,221884,4890,101,5272,912617,18694414
1108,1270000,62100,3546,11,3411,787854,22537136
1609,1400000,98696,5714,11,7340,1023527,3463074
7519,2870000,304337,6389,97,6769,1533184,12938840
11264,3810000,309436,4562,101,4025,1135606,19104636
5355,2330000,158499,3287,81,2715,980216,17607291
6407,2600000,139191,10107,56,15105,875860,20178211
8643,3160000,265185,4284,77,4122,1051710,18115790
2782,1690000,99716,6466,99,6240,1098324,21597192
8975,3240000,194130,4909,142,5175,745190,25089644
7127,2780000,163079,3842,56,3341,1056236,20398853
9169,3290000,618536,5232,131,4658,1260076,14476431
8158,3030000,221554,3301,77,3005,949778,21233668
5966,2490000,163586,4598,56,5283,502888,19632286
10066,3510000,229890,4195,71,3896,1016100,19113804
9791,3440000,507956,9099,71,6677,1878686,12170360
2309,1570000,113170,5251,11,5303,1267576,18248288
3277,1810000,134217,3316,70,3615,199308,41277893
9666,3410000,698180,12058,71,11645,2052268,5198829
8979,3240000,272339,5238,142,6289,777986,13857172
4203,2050000,130117,3968,70,3382,1017970,20756329
2452,1610000,167751,3608,11,3154,1057782,19180275
1837,1450000,73638,6532,11,9710,196608,33531735
5534,2380000,139100,9345,81,8289,1616546,15504194
5973,2490000,179343,3509,56,3820,298332,41120890
7463,2860000,150513,4757,97,4896,1157446,18654766
8422,3100000,201668,4342,77,4268,1083476,18879106
6024,2500000,171270,3494,56,3788,313846,50551228
4793,2190000,454138,10087,76,14064,918124,19067940
9541,3380000,178474,3814,71,3965,906456,21681870
692,1170000,58185,2898,11,2403,904914,25686663
4886,2220000,139330,10284,76,13038,1616856,20039757
6708,2670000,137913,3802,56,2994,950030,21338774
5045,2260000,140965,3236,81,3419,574102,33091795
3381,1840000,204654,11214,70,11328,199308,11046965
3689,1920000,324471,15258,70,16705,594170,9182532
1330,1330000,98136,4615,11,3730,1214552,19577053
1277,1310000,169144,6179,11,6267,1519272,13108417
10200,3550000,295547,12167,129,13218,1257718,13062712
10380,3590000,199237,3615,129,2915,1223145,5123050
5843,2460000,261590,5941,81,5866,978056,21399730
11148,3780000,242156,3413,101,2728,966568,21491017
787,1190000,74049,4318,11,3890,1203024,16467195
667,1160000,64284,3680,11,3443,928730,22819033
6227,2550000,245737,4229,56,4640,520454,26084467
5280,2320000,128632,4090,81,3271,947274,21009453
6298,2570000,300904,3462,56,3687,387980,23645834
7497,2870000,188011,3645,97,4071,452384,27752533
3391,1840000,148416,5197,70,4911,1355180,15045504
9452,3360000,181992,3477,71,2714,1076364,22031985
10397,3590000,515674,11601,129,10005,1916458,3725243
1869,1460000,75645,3691,11,3974,809184,20794178
279,1060000,275909,15725,11,17448,1435176,2945029
4930,2230000,434658,8027,76,7061,1688350,13912394
5850,2460000,395097,6554,81,6524,1263004,13518686
9590,3390000,614120,4590,71,4080,1195882,13801424
2112,1520000,136789,3561,11,2849,1089426,20200116
1256,1310000,83061,16928,11,28273,1168720,1743003
3549,1880000,103306,3478,70,2822,959004,25012121
7438,2850000,203982,5959,97,6335,1323046,13619069
9633,3400000,264354,3786,71,3163,1005946,18276454
5400,2350000,194287,3852,81,3238,972282,20145065
5755,2430000,149017,5427,81,4713,1331016,18032642
8968,3240000,176767,4857,142,5680,261031,5541411
10185,3540000,626059,8538,129,9337,1208717,7313591
158,1030000,22843,1598,57,586,549212,63525871
9503,3370000,201853,4382,71,3290,946030,12201172
10876,3710000,240397,3803,101,3238,1061619,21555018
5347,2330000,195225,4514,81,4231,1282602,17779159
11182,3790000,207762,4387,101,3951,961482,18585665
11953,3980000,241685,3314,78,3421,434950,22529444
10921,3730000,410766,5822,101,5497,1302516,14919967
1312,1320000,97574,5175,11,4628,1415658,13431253
3225,1800000,157224,5014,70,4745,1262190,15376978
3696,1920000,137980,3209,70,2870,997166,24561091
8925,3230000,527838,5284,142,4925,971890,12275987
9109,3270000,196930,8623,131,9850,544846,22819323
11645,3910000,306098,4144,78,3586,1210578,19411143
10859,3710000,727447,7092,101,7610,1310313,14796823
9845,3460000,208523,4432,71,4544,1134986,18740130
8676,3160000,166380,3943,77,3725,1092634,18844491
5889,2470000,119692,4195,56,3743,1104082,22726519
4686,2170000,679034,6703,76,6921,1601136,8625093
11914,3970000,273959,9596,78,9080,199308,9930783
2198,1540000,410989,6307,11,4447,1801786,12019235
3059,1760000,261131,14926,70,13301,1807419,1967883
4540,2130000,117969,6516,76,8019,355419,16179147
4715,2170000,114532,5120,76,6139,806712,17388999
4943,2230000,118361,5714,76,6002,622142,18320732
6023,2500000,120083,3145,56,3586,264560,38527765
3328,1830000,120227,10139,70,12840,778572,18752153
6209,2550000,368106,7639,56,9790,842032,15858075
7934,2980000,211015,5151,77,4687,1211184,14703402
3670,1910000,139977,3674,70,2928,1129680,20707806
8926,3230000,673723,10978,142,14346,600884,23035696
9589,3390000,272097,4684,71,4524,1170662,4165164
1207,1300000,62836,3774,11,3949,1016632,20918602
8702,3170000,241738,5460,77,4521,1641570,17583112
2634,1650000,86480,3826,11,2886,1007538,22327900
9259,3310000,182793,4241,114,5180,199308,4279153
8761,3190000,182176,10909,77,11681,1046798,13832908
684,1170000,63343,3878,11,3813,419736,21389184
6510,2620000,180013,3790,56,3165,956388,21327390
10503,3620000,536788,5268,129,6262,369128,27555685
238,1050000,200317,4878,11,4734,775246,20465482
3757,1930000,196687,10769,70,7123,1402780,7107970
3980,1990000,143256,3565,70,2902,981996,19175774
2231,1550000,409446,7121,11,6214,757243,9256592
9106,3270000,338022,4808,131,4368,1140062,7793208
11143,3780000,439052,8000,101,8469,925093,11138264
2702,1670000,476964,10897,11,13069,2058482,6137956
11216,3800000,333237,3682,101,3002,1033481,20311381
394,1090000,252140,3630,11,3547,438920,3580142
8310,3070000,342456,5056,77,4155,1138212,12769281
1858,1460000,106561,5234,11,7240,382286,33806083
10388,3590000,315742,3816,129,4000,861619,12785901
10789,3690000,308883,3437,101,2795,1042769,19540411
2793,1690000,278331,6928,70,7604,196608,2426499
5756,2430000,116417,4833,81,3867,1216480,19292442
9023,3250000,214884,3261,131,3514,509648,21506321
7561,2890000,230785,3339,97,3908,364308,11245009
10708,3670000,786691,4947,101,3973,1320303,10762783
9221,3300000,214922,3621,131,2849,1034624,13326687
7642,2910000,297330,5017,85,5329,697318,19649697
9789,3440000,704578,6134,71,6297,376482,15217140
9529,3380000,294059,5133,71,4401,1162354,13500722
2942,1730000,269628,8170,70,7604,1531018,12471252
12004,4000000,256233,3467,78,3756,199308,30998387
404,1100000,52417,3140,11,3381,230118,35758961
256,1060000,71378,4967,11,4827,820888,20507756
2111,1520000,89967,3387,11,2573,1047110,20977651
7822,2950000,239454,3831,77,3353,1015750,19399040
4915,2220000,244599,3321,76,2954,941414,22418297
3303,1820000,99881,3998,70,4435,199308,44643219
2164,1540000,118064,4719,11,2813,1572460,11435745
7113,2770000,206780,4742,56,4068,1257652,17401945
2787,1690000,93393,3576,99,3025,1080506,21869832
5380,2340000,209895,5186,81,4258,1380268,16905668
11865,3960000,215087,4177,78,4850,400660,13574626
7393,2840000,201564,6095,56,6792,1305532,15184477
9623,3400000,215904,5360,71,4468,1156826,14687932
3202,1800000,249766,9599,70,11987,1286758,6582342
7286,2820000,322403,5717,56,5531,1404024,14117795
6792,2690000,155116,3329,56,2570,1026720,19705141
8238,3050000,203505,11597,77,13364,1525690,13487612
11763,3940000,449746,6247,78,6448,1029031,14746241
710,1170000,91028,4294,11,3858,1257722,10268030
328,1080000,67973,6024,11,6476,671124,18254647
6262,2560000,124143,3543,56,3862,671448,14784836
10936,3730000,224548,4554,101,4074,1126608,18112368
7957,2980000,190074,5143,77,3027,1552702,12645679
8152,3030000,633502,4676,77,3703,1222518,12878546
11106,3770000,228603,3953,101,3130,1019540,20733743
10588,3640000,196398,3737,129,4126,443596,19504322
2522,1630000,108283,5397,11,4570,1056516,20167016
5490,2370000,475616,13984,81,13418,1955124,8643694
10904,3720000,206100,3952,101,3869,915258,21282742
7710,2920000,246136,3604,85,3850,541706,26349455
8140,3030000,202926,3857,77,3370,1023242,20176321
11039,3750000,255755,3652,101,3494,940473,20587103
5232,2300000,127580,9580,81,7612,1654322,13166229
11326,3830000,248515,4643,78,3824,1306135,16566483
3837,1950000,124130,4998,70,3984,1318062,19473932
11822,3950000,762950,7573,78,9194,719457,9098619
9733,3430000,270957,12132,71,14111,1744872,4515632
10719,3670000,243435,3900,101,3726,917593,22091093
9407,3350000,257534,3214,71,3060,883526,20414142
9040,3260000,217989,3459,131,3766,404338,19123633
9976,3490000,753525,6472,71,5598,1586570,13287699
8583,3140000,255492,6581,77,6226,1345050,17660707
2053,1510000,115009,11531,11,15615,678482,12576709
139,1030000,20396,522,57,319,196608,173812522
3866,1960000,104813,5595,70,5455,1022388,18639291
5920,2480000,120001,5399,56,5361,1040144,20792322
6771,2690000,351202,4967,56,4532,1293490,13663918
10324,3580000,197452,5210,129,5143,1127152,19693541
4038,2000000,318473,12834,70,8482,1818500,11168085
1934,1480000,137334,13322,11,21328,756560,20315353
6703,2670000,263807,4161,56,4291,673534,13134316
2717,1670000,427923,6749,99,5568,1701918,11756634
10268,3560000,293233,4455,129,4132,1116660,19913071
9717,3420000,706855,11495,71,10745,1345064,9810006
12025,4000000,283945,4373,78,5224,399416,11096682
1651,1410000,123823,6195,11,6256,1249876,15597297
3101,1770000,306707,12287,70,15376,199308,44104360
7004,2750000,175279,6435,56,5167,1491773,4087382
1883,1470000,82364,6109,11,7864,199308,32900505
5824,2450000,277248,11655,81,7243,831934,10347806
6597,2640000,180362,4166,56,4102,1080178,19782941
7309,2820000,151226,4573,56,4462,1072662,18138294
1637,1400000,99166,7896,11,9814,1583170,7127238
5548,2380000,161216,3651,81,2750,936916,20249126
8443,3110000,441429,5559,77,4657,1196094,16022281
11834,3950000,356345,6193,78,6678,1353409,14983227
3061,1760000,116563,4874,70,4654,1237434,19997606
11906,3970000,531391,13835,78,15558,354224,9055983
4818,2200000,116305,4304,76,4875,500408,29712434
1764,1440000,72253,4264,11,4576,792656,22457713
1779,1440000,98165,3200,11,3475,359380,20214651
10344,3580000,229447,3894,129,4391,475019,22665748
8945,3230000,349511,3525,142,3263,623464,23429705
940,1230000,65575,6011,11,6056,886396,12358511
5325,2330000,226349,3416,81,2679,464531,19646578
7950,2980000,236631,3629,77,2656,1116906,20659393
681,1170000,145422,4144,11,3493,1244390,11190190
2308,1570000,137552,3592,11,3177,951546,17817123
8293,3070000,239641,5731,77,5782,1353266,15431135
10495,3620000,629199,8210,129,9342,1177610,16890382
495,1120000,54406,3490,11,3913,472396,32817973
3774,1940000,137515,4479,70,3254,1332804,18068668
10513,3620000,202198,3186,129,2786,841852,16629040
10909,3720000,224499,3233,101,3336,910563,23209468
10986,3740000,297207,3760,101,3260,924103,17997812
11954,3980000,256404,4227,78,4912,763742,25717262
436,1100000,158492,2978,11,3285,613232,29372047
3665,1910000,124115,9326,70,11161,1008144,22537987
10763,3690000,570626,4567,101,5026,686300,13421811
4436,2100000,246973,16045,76,15903,1714696,11413162
3780,1940000,553674,9734,70,8303,1945188,3781729
7734,2930000,189523,3207,85,3561,199308,40475784
8298,3070000,164552,3724,77,2697,1036814,20998375
8318,3070000,317506,6254,77,5661,1623456,12135586
8695,3170000,610710,13553,77,15568,2369619,1647728
701,1170000,72906,3987,11,2904,1133328,15559758
8465,3110000,268161,4293,77,4185,1263622,21455658
3226,1800000,245236,7376,70,7980,1573768,12270052
9716,3420000,731962,7378,71,5895,1827658,9679185
11562,3890000,765300,10901,78,10649,1787255,10803636
476,1110000,54026,6569,11,9421,511080,31483036
1169,1290000,93461,3659,11,3817,946210,20631673
7271,2810000,229325,5935,56,5379,1094804,18374532
3404,1850000,184517,3128,70,3053,423448,23028318
1554,1380000,94351,4957,11,6065,874641,3433507
9746,3430000,505759,12629,71,12754,1855920,8260602
4219,2050000,111920,3641,70,2956,1133836,21792068
4354,2080000,112638,10440,76,10103,1435470,20599938
9509,3370000,476866,8614,71,5343,1710052,10161734
5877,2460000,155232,3821,56,3636,1034896,22883699
2976,1740000,92707,4784,70,4177,1169560,21461406
9813,3450000,625749,8924,71,8974,1305650,13251902
11530,3880000,563923,10172,78,9707,1742365,8204836
761,1190000,57034,3149,11,2699,942103,22886573
5009,2250000,452764,9787,81,7179,2146950,5519270
6693,2670000,183803,4118,56,3705,1136500,17752614
610,1150000,56334,2558,11,2706,417266,34292095
6674,2660000,202820,5471,56,5020,1137556,14356682
6268,2560000,139316,3701,56,3604,998550,19217424
5391,2340000,215493,4753,81,3874,1302964,15751934
1118,1270000,254145,6031,11,5131,1366486,18460178
10694,3670000,472735,5096,101,5345,1163858,18069480
11664,3910000,221265,4117,78,3949,1060876,20088886
10047,3510000,408266,6033,71,4691,1404468,16332608
6835,2700000,264136,4668,56,3744,1210142,15485726
11886,3970000,578788,4798,78,5487,402552,15717349
128,1030000,313065,590,65,335,249040,90609669
11869,3960000,336630,10425,78,10166,703842,25775902
1801,1450000,72689,3361,11,3694,472822,25759045
12035,4000000,338265,7712,104,9322,825491,12870801
10818,3700000,534658,9412,101,12269,1272659,1352033
3254,1810000,271318,5655,70,6815,708038,21236585
5062,2260000,185990,4499,81,3490,1186630,11150891
11019,3750000,205499,5551,101,5088,952915,16745583
3233,1800000,98154,4454,70,4964,829758,21234535
10365,3590000,233374,4951,129,5242,1251233,17828864
4992,2240000,118819,2868,81,2561,508212,18219796
9255,3310000,657385,7377,121,8197,1374391,9925921
6374,2590000,165100,4015,56,4145,199308,14389208
4067,2010000,151259,6129,70,6681,1111252,12324043
8463,3110000,203887,4433,77,4218,1176792,20173843
5665,2410000,132289,3837,81,3259,975416,21069914
5174,2290000,614295,10189,81,8391,748442,9699631
7902,2970000,453297,4945,77,5755,454578,15620847
382,1090000,54096,3366,11,3433,252956,32992309
4553,2130000,116089,5339,76,6033,600359,15983545
4526,2130000,350686,4228,76,4737,298921,21961598
893,1220000,136077,4086,11,3349,1027410,19837509
3052,1760000,97639,4099,70,4298,786596,18927830
11171,3790000,628803,10976,101,9290,1757083,9486528
3805,1950000,140982,4388,70,3802,827588,15954584
711,1170000,63558,3991,11,4104,485324,20312919
690,1170000,72858,3724,11,2967,1069652,21559956
5001,2250000,122319,4335,81,3783,1045922,19285541
5110,2270000,296581,11973,81,14484,1700373,1116182
7484,2870000,187804,9069,97,12650,432910,29069970
6716,2670000,134662,3223,56,2849,854204,21884507
9283,3320000,217842,3888,71,3512,999196,20309484
10298,3570000,537738,6906,129,7044,1238454,13243266
6191,2540000,141914,3159,56,3101,879764,19749956
1818,1450000,74462,3216,11,3308,372442,28862432
5055,2260000,175090,8723,81,8411,367780,13283448
3775,1940000,104383,8089,70,12028,1079354,3852938
1857,1460000,128066,3710,11,4132,358472,36858870
8120,3030000,224300,8951,77,12433,820508,16385373
4336,2080000,259458,17133,70,16012,1388600,4462763
8748,3180000,211810,4159,77,4023,1098580,20438285
9985,3490000,206319,6347,71,5426,843877,21760642
11732,3930000,693634,8857,78,9325,1595278,9699498
11806,3950000,250992,3741,78,4173,439150,26564846
709,1170000,72198,6030,11,6983,794738,25229528
4512,2120000,446244,17238,76,13539,1966930,6674277
9527,3380000,221527,3228,71,3122,917142,24217209
197,1040000,129105,8888,13,8810,1051708,13965776
2720,1680000,374476,11113,99,8370,2075920,10068937
3614,1900000,125466,2955,70,3360,199308,42150411
5589,2390000,132016,4862,81,4885,1177272,19412514
7501,2870000,293474,4976,97,5643,682144,16568562
8099,3020000,249165,3823,77,3342,1127366,21044759
5274,2310000,245050,14595,81,12945,2615423,11515508
8451,3110000,497411,6066,77,4854,1324718,15475304
1333,1330000,288269,5659,11,4369,848366,18325740
3461,1860000,465775,5253,70,5783,895210,20390993
7556,2880000,347950,4606,97,5031,888450,18549480
9876,3460000,237022,4370,71,4317,1205088,20797382
3809,1950000,152170,9624,70,9589,1465164,13326783
10267,3560000,196638,3991,129,3632,1127718,20253899
10540,3630000,238044,3307,129,3467,946844,16538333
1546,1380000,88111,3971,11,3756,951984,19045243
2562,1640000,131409,5824,11,5447,1305444,15409943
2663,1660000,95923,6899,11,8656,1532944,7679539
3560,1890000,98428,5092,70,4961,1117852,17437504
4588,2140000,126099,2952,76,2246,822640,1279126
6376,2590000,160295,4985,56,5876,199308,5374116
7905,2970000,164346,3663,77,4164,368762,14228837
2131,1530000,120972,4124,11,4105,1170734,13415580
8941,3230000,624655,4804,142,5414,621184,19463895
11441,3860000,265281,4233,78,4019,1093732,19252074
9748,3430000,207628,3958,71,3156,973524,20203580
2771,1690000,129516,4125,99,3155,1023832,20758953
8306,3070000,163726,4304,77,4137,1010444,22365983
11976,3990000,715461,5939,78,5082,1532688,11716710
6163,2540000,129327,3310,56,3865,199308,9033600
320,1080000,127119,5468,11,6076,475722,14628548
7074,2760000,144948,3542,56,2702,1069488,20346548
4747,2180000,432038,8393,76,9480,1634300,14021561
5908,2470000,119472,3902,56,3861,1072236,21182172
11688,3920000,229050,6035,78,5337,1030900,21739435
9637,3400000,291672,10844,71,10838,1725737,12797110
998,1240000,92815,4843,11,5742,603004,13705681
117,1020000,16798,747,139,394,462804,81996879
11177,3790000,420339,5818,101,4998,1432037,15146271
11052,3760000,244441,3311,101,2963,927483,22554920
3491,1870000,337765,7533,70,7106,1582396,11263945
1387,1340000,98592,5645,11,5191,1650148,12300234
5225,2300000,119496,3261,81,2405,947612,18470668
5237,2300000,175438,3378,81,3246,886882,19580834
12001,4000000,651447,4206,78,4949,199308,8271389
8023,3000000,393976,6671,77,5626,1234992,17451087
11524,3880000,213455,7970,78,7340,1549437,13681119
11504,3870000,270933,15434,78,17940,520167,1419362
8103,3020000,250597,10042,77,12313,1200068,10021024
4776,2190000,116616,4126,76,4703,519134,27427808
3110,1770000,172196,4081,70,4819,281046,36148130
6523,2630000,298540,3795,56,4359,486890,22732046
7692,2920000,226538,3435,85,3539,514230,29625999
8148,3030000,208063,3971,77,3602,1006444,18001723
9286,3320000,369248,5098,71,4153,1335908,11680055
9356,3330000,567115,6187,71,6352,1317912,15698575
8483,3120000,341298,5087,77,4628,1392110,14335070
591,1140000,118093,2794,11,3064,489766,32354831
8508,3120000,216114,7919,77,6701,1322614,12419526
831,1200000,253935,5804,11,6509,1005504,13289604
1130,1280000,60979,5082,11,5124,917764,20129202
10118,3520000,287788,4055,71,3707,1056265,18646527
11511,3870000,229742,6768,78,6088,1267825,14659218
521,1130000,54562,2986,11,2500,989192,24400752
8352,3080000,313880,8885,77,10500,1029666,12259060
4531,2130000,112662,3384,76,3696,283715,26704782
4577,2140000,112963,8420,76,12135,1238346,5657423
3109,1770000,96517,3800,70,4224,306318,30813702
3497,1870000,109963,2874,70,2809,199308,22334791
1249,1310000,63102,3547,11,2809,1084938,22722448
2080,1520000,118840,4215,11,4201,1083122,18900598
5100,2270000,157580,6798,81,4460,905517,868412
5480,2370000,419620,9419,81,6723,2010056,5736506
2340,1580000,139259,3613,11,2489,1046832,18581708
5421,2350000,127040,3949,81,3684,1055012,18712090
2123,1530000,79749,3733,11,4764,199308,3003845
4652,2160000,269118,15403,76,18158,1070764,15936344
3779,1940000,262927,5267,70,4869,1407196,13867491
4679,2160000,134189,4571,76,4761,1135860,19145216
4821,2200000,154153,3480,76,3866,427466,11527410
5899,2470000,119966,3445,56,3216,918956,20872658
7654,2910000,180641,3816,85,3963,576254,22585880
8255,3060000,165765,7438,77,5956,1253284,16726798
8419,3100000,394728,5299,77,6117,306276,15337147
8965,3240000,541619,14409,142,18136,885592,8676507
11512,3870000,211930,4763,78,6106,330486,9080384
6167,2540000,288242,3640,56,3821,610588,17749420
3337,1830000,198805,4941,70,5683,655638,22415299
5290,2320000,154736,3214,81,2807,1024408,19891311
8654,3160000,560398,7108,77,7284,1760028,11420700
10077,3510000,454191,19276,71,29340,1345515,1194898
3601,1900000,128298,3191,70,3271,436350,19902819
5194,2290000,213469,3008,81,3209,557086,34416137
6115,2520000,172376,3342,56,3601,521534,37611296
2459,1610000,106117,6760,11,6993,1090896,15791308
11362,3840000,346493,5211,78,6440,996524,1626652
10764,3690000,780604,7296,101,8486,196608,6094222
9037,3250000,455697,4090,131,4776,199308,45688982
2377,1590000,140253,10570,11,10615,1196988,10795152
931,1230000,84321,4699,11,5526,1013387,3280120
3847,1960000,417996,10387,70,10083,1731600,5659939
1928,1480000,99419,4664,11,5185,491738,14195319
1950,1480000,329293,5951,11,6308,852398,8276207
5457,2360000,510306,20170,81,20347,2052829,5711412
6076,2510000,149075,4043,56,4461,798368,23222488
9994,3490000,226237,3982,71,3537,1017944,18538389
9437,3350000,182160,3773,71,3622,970006,17124663
750,1180000,251198,4528,11,3970,951593,16843108
1397,1340000,81748,3522,11,3247,989510,20581020
4017,2000000,107631,3848,70,3227,1019966,18042685
5204,2300000,121178,3314,81,2552,956346,20182055
10003,3500000,314754,3858,71,3165,1055644,22107363
10310,3570000,258984,4325,129,4212,1171770,19018143
10833,3700000,388658,11075,101,13647,1249816,17884915
3385,1840000,119478,3051,70,3481,400864,15916733
5555,2380000,186610,12167,81,11318,868758,11666118
7952,2980000,361053,4775,77,5003,1218474,16174908
5932,2480000,195476,3830,56,3263,885204,23592508
11933,3980000,267606,7475,78,8671,940828,20633028
1776,1440000,149847,6146,11,5973,1306556,12655107
2237,1550000,101950,3380,11,2704,998586,17377210
10848,3710000,204671,5342,101,5076,1196551,18788101
9780,3440000,247648,3947,71,4220,307044,24858609
3573,1890000,103141,6163,70,5876,1244218,17457856
5370,2340000,657305,6953,81,6794,965900,11329463
9882,3470000,190696,6732,71,8680,1018601,4706674
2715,1670000,127756,5249,99,4726,568660,16418174
2605,1650000,90991,3893,11,3827,1048382,19706065
3334,1830000,100039,3679,70,3967,813880,16204140
3974,1990000,311363,8811,70,7038,1998180,10024964
6372,2590000,126556,4030,56,4634,199308,7870830
5375,2340000,123806,4860,81,5459,1005670,20824829
1640,1410000,68866,4008,11,4154,903564,19589050
11595,3890000,695498,14040,78,13305,1971196,8809754
5358,2330000,196186,4929,81,4162,1114983,17291344
5507,2370000,184198,3722,81,3140,936332,16936724
3730,1930000,427540,10247,70,12014,1155892,14837020
8095,3020000,193549,6793,77,6022,1328370,16814188
258,1060000,69641,5320,11,4829,885592,18648815
1443,1360000,87288,5289,11,4584,1114600,13668171
687,1170000,65571,8979,11,9023,199308,9141597
7529,2880000,380346,6240,97,6693,1005834,18653553
4048,2010000,264345,5583,70,4869,1489824,11933521
5060,2260000,125378,3163,81,2817,930112,20303549
2579,1640000,201845,5484,11,4721,1524138,11362570
2970,1740000,355148,7574,70,7299,1341886,12646564
6003,2500000,121998,3915,56,3955,1009756,20590287
6148,2530000,176363,5525,56,5096,1203373,690547
6776,2690000,137359,4437,56,4526,931520,23644127
2056,1510000,88610,4581,11,5712,974128,26180141
7615,2900000,295719,5013,97,5014,825882,18665344
8551,3130000,192080,4252,77,3633,1109604,23195035
2682,1670000,90388,4065,11,4111,834702,23568046
9961,3490000,617551,8156,71,6971,1227902,7803739
5004,2250000,118739,3236,81,2925,984798,24465456
112,1020000,29740,1134,139,770,265732,7992272
2066,1510000,167138,17649,11,18003,2397632,166693
7253,2810000,159441,5325,56,4958,1072512,19817460
11731,3930000,616475,6304,78,6564,1668214,13185445
2689,1670000,174293,9964,11,8506,1829116,11624598
1202,1300000,64082,6501,11,5575,1075794,20908010
2583,1640000,275709,8681,11,6776,1248245,12933127
2662,1660000,109599,3943,11,3356,913840,21087190
2361,1590000,139520,7993,11,7514,1730196,10876031
10014,3500000,212278,4395,71,3829,1083642,20952025
10095,3520000,260795,5107,71,5351,1252913,15714151
6695,2670000,309261,4105,56,4002,1002000,19440583
5940,2480000,153951,3784,56,3711,1024364,22340026
11691,3920000,336503,4373,78,3990,1092808,19643461
9369,3340000,265356,3692,71,3054,998374,18283320
